seq,latitude,longitude,x,y,option
5347,35.9143426,128.8057553,482474.26398412,3974465.28960632,0
5350,35.9143454,128.8057581,482474.517232112,3974465.59966099,0
5353,35.9143482,128.8057612,482474.797547628,3974465.90966184,0
5356,35.9143513,128.8057639,482475.041839234,3974466.25300843,0
5359,35.9143543,128.8057669,482475.313176306,3974466.58520988,0
5362,35.9143571,128.8057698,482475.575446737,3974466.89524663,0
5365,35.9143605,128.8057727,482475.837849476,3974467.27183133,0
5368,35.9143636,128.8057756,482476.100186029,3974467.61514207,0
5371,35.9143667,128.8057787,482476.380567585,3974467.95841694,0
5374,35.9143696,128.8057823,482476.706017576,3974468.27941947,0
5377,35.9143727,128.8057853,482476.977376576,3974468.6227123,0
5380,35.9143755,128.8057881,482477.230624377,3974468.93276704,0
5383,35.9143788,128.8057909,482477.48398242,3974469.29827841,0
5386,35.9143817,128.8057939,482477.755297255,3974469.61938862,0
5389,35.9143846,128.8057968,482478.017589562,3974469.94051677,0
5392,35.9143876,128.8057996,482478.270881389,3974470.27275419,0
5395,35.9143905,128.8058023,482478.515128637,3974470.59391823,0
5398,35.9143935,128.8058054,482478.795487957,3974470.92610185,0
5401,35.9143964,128.8058084,482479.066802694,3974471.2472121,0
5404,35.9143994,128.8058112,482479.320094446,3974471.57944955,0
5407,35.9144024,128.8058142,482479.591431194,3974471.91165113,0
5410,35.9144055,128.805817,482479.844744957,3974472.25497992,0
5413,35.9144084,128.8058202,482480.134104632,3974472.57605433,0
5416,35.9144116,128.805823,482480.387440402,3974472.93047446,0
5419,35.9144145,128.8058258,482480.640710009,3974473.25162062,0
5422,35.9144172,128.8058289,482480.921003017,3974473.55053034,0
5425,35.91442,128.8058319,482481.192295548,3974473.86054933,0
5428,35.9144229,128.805835,482481.472632616,3974474.18164172,0
5431,35.9144257,128.8058382,482481.761970119,3974474.49162485,0
5434,35.9144287,128.8058411,482482.024284183,3974474.82384445,0
5437,35.9144316,128.8058444,482482.322666199,3974475.14490099,0
5440,35.9144344,128.8058475,482482.602981138,3974475.45490209,0
5443,35.9144372,128.8058508,482482.901341066,3974475.76486733,0
5446,35.9144401,128.805854,482483.190700513,3974476.08594183,0
5449,35.9144427,128.8058571,482483.470971302,3974476.37376031,0
5452,35.9144457,128.8058601,482483.742307746,3974476.70596203,0
5455,35.9144486,128.8058631,482484.013622126,3974477.02707242,0
5458,35.9144513,128.8058662,482484.293914902,3974477.32598225,0
5461,35.914454,128.8058695,482484.592252664,3974477.62485623,0
5464,35.9144568,128.8058727,482484.881589945,3974477.93483947,0
5467,35.9144596,128.8058757,482485.152882207,3974478.24485858,0
5470,35.9144625,128.8058789,482485.44224149,3974478.56593316,0
5473,35.9144654,128.8058821,482485.731600754,3974478.88700775,0
5476,35.9144682,128.8058853,482486.020937956,3974479.19699102,0
5479,35.9144711,128.8058888,482486.337364677,3974479.51801184,0
5482,35.9144737,128.805892,482486.626657754,3974479.80581249,0
5485,35.9144765,128.8058951,482486.906972393,3974480.11581373,0
5488,35.9144793,128.8058981,482487.178264517,3974480.4258329,0
5491,35.9144822,128.8059012,482487.458601156,3974480.74692548,0
5494,35.9144852,128.8059037,482487.684824822,3974481.07921696,0
5497,35.9144882,128.8059066,482487.947138465,3974481.41143673,0
5500,35.914491,128.8059096,482488.218430511,3974481.72145594,0
5503,35.914494,128.8059124,482488.471721617,3974482.05369366,0
5506,35.9144968,128.8059154,482488.743013624,3974482.36371288,0
5509,35.9144998,128.8059183,482489.005327191,3974482.69593268,0
5512,35.9145028,128.8059213,482489.276663233,3974483.02813457,0
5515,35.9145057,128.8059241,482489.529932224,3974483.34928099,0
5518,35.9145088,128.8059271,482489.801290265,3974483.69257422,0
5521,35.9145118,128.80593,482490.063603751,3974484.02479406,0
5524,35.9145146,128.8059335,482490.380008118,3974484.3347237,0
5527,35.9145176,128.8059365,482490.65134406,3974484.66692563,0
5530,35.9145206,128.8059397,482490.940724968,3974484.99909171,0
5533,35.9145235,128.8059429,482491.230083822,3974485.32016648,0
5536,35.9145266,128.8059461,482491.519486724,3974485.66342391,0
5539,35.9145295,128.8059492,482491.799823039,3974485.98451663,0
5542,35.9145323,128.8059523,482492.080137302,3974486.29451803,0
5545,35.9145352,128.8059551,482492.3334061,3974486.61566454,0
5548,35.9145379,128.8059583,482492.622720781,3974486.91455671,0
5551,35.9145409,128.8059613,482492.894056559,3974487.24675871,0
5554,35.9145439,128.8059644,482493.174414807,3974487.57894279,0
5557,35.9145468,128.8059676,482493.463773495,3974487.90001764,0
5560,35.9145498,128.8059706,482493.735109211,3974488.23221966,0
5564,35.9145535,128.8059747,482494.105846528,3974488.64186381,0
5567,35.9145564,128.8059776,482494.368137676,3974488.96299246,0
5570,35.9145594,128.8059808,482494.657518304,3974489.29515867,0
5573,35.9145621,128.8059842,482494.9648778,3974489.59401507,0
5576,35.9145652,128.8059875,482495.263302904,3974489.9372547,0
5579,35.9145679,128.8059909,482495.570662358,3974490.23611113,0
5582,35.9145708,128.8059943,482495.878065849,3974490.55715022,0
5585,35.9145739,128.8059975,482496.167468399,3974490.9004078,0
5588,35.914577,128.8060004,482496.42980346,3974491.24371915,0
5591,35.91458,128.8060034,482496.701138962,3974491.57592127,0
5594,35.914583,128.8060061,482496.945406979,3974491.90817715,0
5597,35.914586,128.806009,482497.207719954,3974492.2403972,0
5600,35.9145889,128.8060119,482497.47001088,3974492.56152594,0
5603,35.914592,128.8060146,482497.714300871,3974492.90487316,0
5606,35.9145949,128.8060176,482497.985614244,3974493.225984,0
5609,35.9145979,128.8060204,482498.238904656,3974493.558222,0
5612,35.9146007,128.8060234,482498.510195964,3974493.86824152,0
5615,35.9146036,128.8060264,482498.781509282,3974494.18935238,0
5618,35.9146065,128.8060296,482499.070867547,3974494.51042741,0
5621,35.9146094,128.8060327,482499.351203309,3974494.83152037,0
5624,35.9146125,128.806036,482499.649628068,3974495.17476015,0
5627,35.9146155,128.8060392,482499.939008293,3974495.50692654,0
5630,35.9146182,128.8060426,482500.246367394,3974495.80578313,0
5633,35.914621,128.8060456,482500.517658566,3974496.11580272,0
5636,35.9146238,128.8060486,482500.788949716,3974496.42582231,0
5639,35.9146265,128.8060516,482501.060218826,3974496.7247506,0
5642,35.9146293,128.8060547,482501.340532422,3974497.03475229,0
5645,35.9146321,128.8060579,482501.629868479,3974497.34473609,0
5648,35.914635,128.8060611,482501.919226539,3974497.66581121,0
5651,35.9146381,128.8060642,482502.199606138,3974498.00908691,0
5654,35.914641,128.8060674,482502.488964156,3974498.33016206,0
5657,35.9146441,128.8060703,482502.751298751,3974498.6734736,0
5660,35.9146469,128.8060734,482503.031612228,3974498.98347535,0
5663,35.9146496,128.8060765,482503.311903662,3974499.28238579,0
5666,35.9146524,128.8060797,482503.601239578,3974499.59236965,0
5669,35.9146553,128.8060827,482503.872552532,3974499.91348066,0
5672,35.9146581,128.8060857,482504.143843447,3974500.22350036,0
5675,35.9146612,128.8060889,482504.433245359,3974500.56675822,0
5678,35.9146641,128.806092,482504.713580736,3974500.88785135,0
5681,35.9146671,128.8060951,482504.993938106,3974501.22003581,0
5684,35.9146701,128.8060985,482505.301362888,3974501.55216655,0
5687,35.9146735,128.8061016,482505.581808288,3974501.92871633,0
5690,35.9146763,128.806105,482505.889188989,3974502.23866444,0
5693,35.9146793,128.8061082,482506.178568748,3974502.57083103,0
5696,35.9146822,128.8061114,482506.467926472,3974502.89190631,0
5699,35.9146851,128.8061145,482506.748261701,3974503.21299951,0
5702,35.914688,128.8061177,482507.037619378,3974503.5340748,0
5705,35.9146908,128.806121,482507.335977499,3974503.84404087,0
5708,35.9146936,128.8061241,482507.616290652,3974504.15404278,0
5711,35.9146966,128.8061272,482507.896647809,3974504.48622733,0
5714,35.9146995,128.8061305,482508.195027881,3974504.80728476,0
5717,35.9147025,128.8061337,482508.484407472,3974505.13945143,0
5720,35.9147054,128.806137,482508.782787501,3974505.46050887,0
5723,35.9147084,128.80614,482509.0541221,3974505.79271137,0
5726,35.9147111,128.806143,482509.32539064,3974506.09163991,0
5729,35.9147141,128.806146,482509.596725199,3974506.42384243,0
5732,35.914717,128.806149,482509.86803773,3974506.74495363,0
5735,35.9147199,128.806152,482510.139350236,3974507.06606484,0
5738,35.914723,128.8061552,482510.428751691,3974507.4093229,0
5741,35.9147261,128.8061584,482510.718153121,3974507.75258096,0
5744,35.9147291,128.8061616,482511.00753252,3974508.08474771,0
5747,35.9147323,128.8061647,482511.287933445,3974508.43911502,0
5750,35.9147352,128.8061679,482511.577290791,3974508.76019047,0
5753,35.9147382,128.8061711,482511.866670125,3974509.09235725,0
5756,35.9147411,128.8061741,482512.137982487,3974509.41346852,0
5759,35.9147441,128.8061772,482512.418339311,3974509.74565322,0
5762,35.914747,128.8061802,482512.689651633,3974510.06676451,0
5765,35.9147501,128.8061833,482512.97003042,3974510.41004056,0
5768,35.9147532,128.8061865,482513.259431655,3974510.7532987,0
5771,35.9147561,128.8061899,482513.566833788,3974511.07433841,0
5774,35.914759,128.8061931,482513.856190965,3974511.39541393,0
5777,35.914762,128.8061962,482514.136547657,3974511.72759869,0
5780,35.9147649,128.8061995,482514.434927258,3974512.04865633,0
5783,35.9147679,128.806203,482514.751373774,3974512.3807695,0
5786,35.9147709,128.8062065,482515.06782027,3974512.71288268,0
5789,35.914774,128.8062099,482515.37526628,3974513.0561051,0
5792,35.9147769,128.8062135,482515.700713185,3974513.37710908,0
5795,35.9147798,128.8062168,482515.999092673,3974513.69816677,0
5798,35.9147825,128.8062202,482516.306450596,3974513.99702393,0
5801,35.9147853,128.8062235,482516.604808038,3974514.30699032,0
5804,35.9147881,128.8062268,482516.903165459,3974514.61695672,0
5807,35.914791,128.8062301,482517.201544862,3974514.93801445,0
5810,35.9147939,128.8062335,482517.508946704,3974515.2590543,0
5813,35.9147968,128.806237,482517.825370989,3974515.58007625,0
5816,35.9147996,128.8062405,482518.141773252,3974515.8900069,0
5819,35.9148024,128.8062438,482518.440130565,3974516.19997335,0
5822,35.9148049,128.8062472,482518.747444315,3974516.47664794,0
5825,35.9148078,128.8062505,482519.045823587,3974516.79770574,0
5828,35.9148105,128.8062536,482519.326113913,3974517.09661669,0
5831,35.9148132,128.8062569,482519.624449144,3974517.39549186,0
5834,35.9148159,128.8062601,482519.913761894,3974517.69438493,0
5837,35.9148186,128.8062634,482520.212097085,3974517.99326012,0
5840,35.9148215,128.8062666,482520.50145379,3974518.31433586,0
5843,35.9148243,128.8062698,482520.790788479,3974518.62432029,0
5846,35.914827,128.806273,482521.080101149,3974518.9232134,0
5849,35.9148298,128.8062762,482521.369435795,3974519.23319785,0
5852,35.9148325,128.8062795,482521.667770885,3974519.53207309,0
5855,35.9148353,128.8062828,482521.966127951,3974519.84203966,0
5858,35.9148381,128.806286,482522.255462538,3974520.15202413,0
5861,35.9148409,128.8062894,482522.56284202,3974520.46197283,0
5864,35.9148437,128.8062927,482522.861199024,3974520.77193943,0
5867,35.9148467,128.806296,482523.159599997,3974521.10408869,0
5870,35.9148495,128.8062992,482523.448934498,3974521.41407321,0
5873,35.9148521,128.8063026,482523.756269904,3974521.7018393,0
5876,35.9148548,128.8063058,482524.045582373,3974522.00073251,0
5879,35.9148575,128.806309,482524.334894824,3974522.29962573,0
5882,35.9148602,128.8063121,482524.615184796,3974522.59853685,0
5885,35.9148629,128.8063154,482524.913519662,3974522.8974122,0
5888,35.9148657,128.8063186,482525.202854045,3974523.20739677,0
5891,35.9148686,128.806322,482525.510255308,3974523.5284369,0
5894,35.9148715,128.8063255,482525.826679005,3974523.84945915,0
5897,35.9148745,128.8063287,482526.116057308,3974524.1816264,0
5900,35.9148773,128.8063319,482526.405391607,3974524.49161101,0
5903,35.9148799,128.806335,482526.685659448,3974524.77943087,0
5907,35.9148833,128.8063388,482527.02926037,3974525.15585612,0
5911,35.9148868,128.8063428,482527.390928159,3974525.54333692,0
5914,35.9148895,128.8063458,482527.662195476,3974525.84226603,0
5917,35.9148921,128.8063489,482527.942463233,3974526.13008593,0
5920,35.9148949,128.806352,482528.222774952,3974526.44008849,0
5923,35.9148976,128.8063552,482528.512087111,3974526.73898185,0
5926,35.9149005,128.8063584,482528.801443231,3974527.06005787,0
5929,35.9149032,128.8063615,482529.0817329,3974527.35896913,0
5933,35.914906,128.8063659,482529.479336403,3974527.66873921,0
5937,35.9149081,128.8063705,482529.894830867,3974527.90083426,0
5941,35.91491,128.8063752,482530.319303788,3974528.1107288,0
6011,35.9149118,128.80638,482530.752777154,3974528.30951416,0
6016,35.9149137,128.8063846,482531.168227585,3974528.51942662,0
6020,35.9149155,128.8063891,482531.574633563,3974528.71826567,0
6024,35.9149175,128.806394,482532.017173288,3974528.93921585,0
6027,35.9149189,128.8063982,482532.396423941,3974529.09374329,0
6030,35.9149206,128.8064023,482532.766718085,3974529.2815626,0
6033,35.9149222,128.8064065,482533.146012676,3974529.45827272,0
6036,35.9149238,128.8064107,482533.525307254,3974529.63498285,0
6039,35.9149254,128.8064147,482533.886556921,3974529.81172877,0
6043,35.9149272,128.8064199,482534.356119912,3974530.01044277,0
6047,35.9149287,128.8064252,482534.834639395,3974530.17586495,0
6051,35.9149302,128.8064306,482535.322181304,3974530.34126927,0
6055,35.9149316,128.8064362,482535.827746112,3974530.49554654,0
6058,35.9149325,128.8064405,482536.215909187,3974530.59459964,0
6062,35.9149331,128.8064461,482536.721298136,3974530.66014637,0
6066,35.9149336,128.8064515,482537.208620205,3974530.71463755,0
6070,35.9149337,128.8064568,482537.686831916,3974530.72478135,0
6074,35.9149334,128.806462,482538.155933266,3974530.69057775,0
6078,35.9149327,128.8064674,482538.642991615,3974530.61197312,0
6082,35.9149318,128.8064725,482539.102938677,3974530.51123951,0
6086,35.9149306,128.8064778,482539.580864721,3974530.37719619,0
6090,35.9149293,128.8064826,482540.013656565,3974530.23215095,0
6094,35.9149277,128.8064872,482540.428337608,3974530.05386752,0
6098,35.9149258,128.8064917,482540.833930296,3974529.842328,0
6102,35.9149238,128.8064964,482541.25754593,3974529.61966143,0
6106,35.9149214,128.8065011,482541.681073697,3974529.35262958,0
6110,35.9149191,128.8065055,482542.077556114,3974529.0967427,0
6114,35.9149167,128.8065097,482542.455971683,3974528.82980026,0
6118,35.9149142,128.8065141,482542.852410202,3974528.55173076,0
6122,35.9149117,128.8065182,482543.221781398,3974528.2737149,0
6126,35.9149092,128.8065219,482543.555062817,3974527.99577054,0
6130,35.9149066,128.8065255,482543.879299832,3974527.70675275,0
6134,35.9149041,128.806529,482544.194536388,3974527.42884416,0
6138,35.9149014,128.8065326,482544.518751478,3974527.12873506,0
6142,35.9148983,128.8065364,482544.860923624,3974526.78422493,0
6145,35.9148959,128.8065399,482545.17618221,3974526.5174077,0
6148,35.914893,128.8065439,482545.536443244,3974526.19504452,0
6151,35.9148898,128.8065482,482545.923705759,3974525.83935376,0
6154,35.9148865,128.8065524,482546.301923889,3974525.47258957,0
6157,35.9148838,128.8065562,482546.64418403,3974525.17244482,0
6161,35.9148813,128.8065595,482546.941375857,3974524.89457206,0
6167,35.9148785,128.8065634,482547.292636531,3974524.58331814,0
6171,35.914876,128.8065669,482547.607873309,3974524.30540967,0
6174,35.9148735,128.8065703,482547.914087648,3974524.02751908,0
6177,35.9148703,128.8065743,482548.274282991,3974523.67188204,0
6180,35.9148672,128.8065787,482548.670590148,3974523.32726487,0
6183,35.914864,128.8065832,482549.075897829,3974522.97153852,0
6186,35.9148609,128.8065876,482549.47220505,3974522.62692139,0
6189,35.9148581,128.8065918,482549.850533274,3974522.31561397,0
6192,35.9148554,128.8065955,482550.183771199,3974522.01548722,0
6196,35.9148524,128.8066001,482550.59814538,3974521.68192573,0
6200,35.9148498,128.8066041,482550.958472689,3974521.39283674,0
6204,35.9148468,128.8066081,482551.318712184,3974521.05938247,0
6207,35.9148445,128.8066116,482551.633993132,3974520.80365679,0
6210,35.9148419,128.8066154,482551.976275595,3974520.51460357,0
6213,35.9148389,128.8066194,482552.336515162,3974520.18114934,0
6216,35.9148357,128.8066236,482552.71475576,3974519.82547676,0
6219,35.9148327,128.806628,482553.111085222,3974519.49195111,0
6222,35.9148293,128.8066321,482553.480259507,3974519.11411377,0
6225,35.9148266,128.8066363,482553.858609978,3974518.81389786,0
6228,35.9148238,128.8066404,482554.227916058,3974518.50260849,0
6231,35.914821,128.806644,482554.552109866,3974518.19140844,0
6234,35.9148184,128.8066477,482554.885370062,3974517.9023732,0
6237,35.9148157,128.8066513,482555.20958587,3974517.6022645,0
6240,35.9148131,128.806655,482555.542846113,3974517.31322928,0
6243,35.9148105,128.8066588,482555.88512884,3974517.02417621,0
6246,35.9148075,128.8066626,482556.227323772,3974516.69075786,0
6249,35.9148047,128.8066665,482556.578585105,3974516.37950432,0
6252,35.9148018,128.8066703,482556.920802043,3974516.05717732,0
6255,35.9147988,128.806674,482557.253974589,3974515.72377687,0
6258,35.914796,128.8066779,482557.605235993,3974515.41252336,0
6261,35.9147932,128.8066817,482557.94747496,3974515.10128773,0
6264,35.9147901,128.8066855,482558.289648096,3974514.75677814,0
6267,35.9147872,128.8066893,482558.631865161,3974514.43445121,0
6270,35.9147845,128.806693,482558.965103688,3974514.13432479,0
6273,35.9147816,128.8066967,482559.298298336,3974513.81201575,0
6276,35.9147787,128.8067005,482559.640515474,3974513.48968886,0
6279,35.9147759,128.8067043,482559.982754588,3974513.1784533,0
6282,35.914773,128.806708,482560.315949307,3974512.85614429,0
6285,35.91477,128.8067117,482560.649122105,3974512.52274397,0
6288,35.9147671,128.8067155,482560.991339344,3974512.20041714,0
6291,35.9147643,128.8067193,482561.333578554,3974511.88918164,0
6294,35.9147614,128.8067229,482561.657750904,3974511.56689053,0
6297,35.9147584,128.8067264,482561.972878869,3974511.23352597,0
6300,35.9147556,128.8067301,482562.306095681,3974510.92230836,0
6303,35.9147529,128.8067336,482562.62128953,3974510.6222178,0
6306,35.9147502,128.8067373,482562.954528335,3974510.32209154,0
6309,35.9147475,128.806741,482563.287767163,3974510.02196529,0
6312,35.9147448,128.8067446,482563.611983547,3974509.72185691,0
6315,35.9147421,128.8067484,482563.954244889,3974509.42171283,0
6318,35.9147393,128.8067522,482564.296484312,3974509.11047745,0
6321,35.9147365,128.806756,482564.638723758,3974508.79924208,0
6324,35.9147338,128.8067597,482564.971962701,3974508.4991159,0
6327,35.914731,128.8067636,482565.323224665,3974508.18786271,0
6330,35.9147285,128.8067675,482565.674552482,3974507.9098835,0
6333,35.914726,128.8067713,482566.016857847,3974507.63192216,0
6336,35.9147234,128.8067752,482566.368163764,3974507.34285166,0
6339,35.9147209,128.806779,482566.710469176,3974507.06489034,0
6342,35.9147183,128.8067829,482567.061775139,3974506.77581987,0
6345,35.9147158,128.8067864,482567.377013173,3974506.49791212,0
6348,35.9147131,128.8067903,482567.728297244,3974506.19775035,0
6351,35.9147105,128.8067942,482568.079603274,3974505.90867992,0
6354,35.9147077,128.8067982,482568.439887927,3974505.597409,0
6357,35.9147051,128.806802,482568.782171532,3974505.30835645,0
6360,35.9147016,128.8068071,482569.241549885,3974504.91925,0
6363,35.9146989,128.8068109,482569.583811606,3974504.61910615,0
6366,35.9146963,128.8068147,482569.926095286,3974504.33005364,0
6369,35.9146936,128.8068185,482570.268357055,3974504.02990981,0
6372,35.914691,128.8068223,482570.61064078,3974503.74085733,0
6375,35.9146883,128.806826,482570.943880118,3974503.44073138,0
6378,35.9146859,128.8068296,482571.268162806,3974503.17389725,0
6381,35.9146833,128.806833,482571.574356692,3974502.88491617,0
6384,35.9146809,128.8068366,482571.898639422,3974502.61808207,0
6387,35.9146784,128.80684,482572.204855283,3974502.34019234,0
6390,35.9146759,128.8068437,482572.538138594,3974502.0622491,0
6393,35.9146735,128.8068473,482572.862421381,3974501.79541503,0
6396,35.914671,128.8068511,482573.204727211,3974501.51745397,0
6399,35.9146683,128.8068547,482573.528944245,3974501.21734596,0
6402,35.9146657,128.8068586,482573.880250665,3974500.92827576,0
6405,35.9146631,128.8068623,482574.213512151,3974500.63924126,0
6408,35.9146604,128.8068661,482574.555774207,3974500.3390976,0
6411,35.9146578,128.8068697,482574.880013259,3974500.05008097,0
6414,35.9146553,128.8068731,482575.186229303,3974499.77219134,0
6417,35.9146528,128.8068766,482575.501467844,3974499.49428389,0
6420,35.9146503,128.8068801,482575.81670641,3974499.21637645,0
6423,35.9146479,128.8068836,482576.131966921,3974498.94956034,0
6426,35.9146453,128.806887,482576.438161113,3974498.66057944,0
6429,35.9146427,128.8068907,482576.771422771,3974498.37154504,0
6432,35.9146401,128.8068943,482577.095661966,3974498.08252848,0
6435,35.9146373,128.8068981,482577.437902292,3974497.77129362,0
6438,35.9146347,128.8069019,482577.780186498,3974497.48224141,0
6441,35.9146318,128.8069057,482578.122404947,3974497.15991525,0
6444,35.9146291,128.8069094,482578.455644789,3974496.85978959,0
6447,35.9146263,128.8069132,482578.797885213,3974496.54855478,0
6450,35.9146234,128.8069169,482579.131081252,3974496.2262465,0
6453,35.9146205,128.8069209,482579.491344765,3974495.90388472,0
6456,35.9146175,128.8069248,482579.842563897,3974495.57044947,0
6459,35.9146147,128.8069286,482580.18480442,3974495.25921472,0
6462,35.9146118,128.8069323,482580.518000559,3974494.93690649,0
6465,35.914609,128.806936,482580.851218644,3974494.62568959,0
6468,35.9146062,128.8069396,482581.175414269,3974494.31449054,0
6471,35.9146035,128.8069431,482581.490609351,3974494.01440066,0
6475,35.9146003,128.8069476,482581.895919707,3974493.65867585,0
6478,35.9145979,128.8069513,482582.229225571,3974493.3918243,0
6481,35.9145951,128.806955,482582.562443777,3974493.08060747,0
6484,35.9145922,128.8069588,482582.904662571,3974492.7582815,0
6487,35.9145895,128.8069627,482583.255947716,3974492.45812036,0
6490,35.9145865,128.8069666,482583.607167128,3974492.12468527,0
6493,35.9145837,128.8069705,482583.958430406,3974491.81343283,0
6496,35.9145811,128.8069742,482584.291692567,3974491.52439871,0
6499,35.9145784,128.806978,482584.633955321,3974491.22425546,0
6502,35.9145756,128.8069815,482584.949128718,3974490.91307438,0
6505,35.9145728,128.8069851,482585.273324621,3974490.60187549,0
6508,35.9145699,128.8069887,482585.597498636,3974490.27958528,0
6511,35.9145674,128.8069926,482585.948827803,3974490.00160689,0
6514,35.9145645,128.8069964,482586.291046841,3974489.67928106,0
6517,35.9145615,128.8070002,482586.633243991,3974489.34586391,0
6520,35.9145585,128.8070039,482586.966418672,3974489.0124646,0
6523,35.9145558,128.8070077,482587.308681614,3974488.71232145,0
6526,35.914553,128.8070115,482587.650922666,3974488.40108699,0
6529,35.9145501,128.8070151,482587.975096848,3974488.07879688,0
6532,35.9145472,128.8070187,482588.29927105,3974487.75650677,0
6535,35.9145446,128.8070223,482588.623511018,3974487.46749065,0
6538,35.9145419,128.8070257,482588.929684109,3974487.16741886,0
6541,35.9145394,128.8070293,482589.253946026,3974486.88949409,0
6544,35.9145368,128.8070328,482589.569163565,3974486.60049582,0
6547,35.9145342,128.8070365,482589.902426106,3974486.31146192,0
6550,35.9145317,128.8070401,482590.22668809,3974486.03353718,0
6553,35.914529,128.8070437,482590.550906272,3974485.73342981,0
6556,35.9145265,128.8070472,482590.866145802,3974485.45552292,0
6559,35.9145239,128.8070508,482591.190385935,3974485.16650689,0
6562,35.9145214,128.8070545,482591.523670496,3974484.88856438,0
6565,35.9145189,128.807058,482591.838910087,3974484.61065752,0
6568,35.9145163,128.8070615,482592.15412779,3974484.32165935,0
6571,35.9145138,128.8070651,482592.478389916,3974484.04373469,0
6574,35.9145112,128.8070686,482592.79360766,3974483.75473655,0
6577,35.9145087,128.807072,482593.099824836,3974483.47684756,0
6580,35.9145063,128.8070754,482593.406063938,3974483.2100499,0
6583,35.9145038,128.807079,482593.730326142,3974482.93212529,0
6586,35.9145013,128.8070825,482594.045565875,3974482.65421851,0
6589,35.9144986,128.807086,482594.360761815,3974482.3541291,0
6592,35.9144961,128.8070894,482594.666979087,3974482.07624017,0
6596,35.914493,128.8070936,482595.045244934,3974481.73166075,0
6599,35.9144905,128.8070968,482595.333417254,3974481.45380748,0
6602,35.9144879,128.8071001,482595.630590188,3974481.16484507,0
6605,35.9144851,128.8071034,482595.927719335,3974480.85370003,0
6608,35.9144824,128.8071075,482596.297050398,3974480.55350378,0
6611,35.9144793,128.8071116,482596.666293873,3974480.20894226,0
6614,35.9144761,128.8071159,482597.053560474,3974479.85325379,0
6617,35.914473,128.8071204,482597.458894012,3974479.50862103,0
6620,35.9144707,128.8071239,482597.774177785,3974479.25289704,0
6624,35.9144679,128.8071282,482598.161532076,3974478.94157391,0
6628,35.9144649,128.8071325,482598.548842595,3974478.60806816,0
6632,35.9144619,128.8071371,482598.963220648,3974478.27450898,0
6635,35.9144594,128.8071408,482599.29650571,3974477.99656677,0
6638,35.9144569,128.8071447,482599.647835801,3974477.71858894,0
6641,35.9144543,128.8071486,482599.999144017,3974477.4295198,0
6644,35.9144517,128.8071526,482600.359474755,3974477.14043286,0
6647,35.9144491,128.8071565,482600.710783014,3974476.85136375,0
6650,35.9144467,128.8071604,482601.06213509,3974476.5844773,0
6653,35.9144441,128.8071642,482601.404420892,3974476.29542603,0
6656,35.9144416,128.807168,482601.746728614,3974476.01746609,0
6659,35.914439,128.8071718,482602.08901446,3974475.72841485,0
6662,35.9144364,128.8071755,482602.422277824,3974475.43938143,0
6665,35.9144337,128.8071794,482602.773564327,3974475.13922108,0
6668,35.9144311,128.8071834,482603.133895247,3974474.85013426,0
6671,35.9144283,128.8071875,482603.503204913,3974474.53884699,0
6674,35.9144254,128.8071915,482603.863470204,3974474.21648623,0
6677,35.9144224,128.8071955,482604.223713633,3974473.88303416,0
6680,35.9144195,128.8071995,482604.583978977,3974473.56067343,0
6683,35.9144166,128.8072034,482604.935221841,3974473.23833052,0
6686,35.9144139,128.8072074,482605.295531021,3974472.93815246,0
6689,35.9144111,128.8072113,482605.64679583,3974472.6269009,0
6692,35.9144083,128.807215,482605.980015644,3974472.31568497,0
6695,35.9144055,128.8072188,482606.322257992,3974472.00445125,0
6698,35.9144027,128.8072227,482606.673522874,3974471.69319974,0
6701,35.9144,128.8072265,482607.015787161,3974471.39305737,0
6704,35.9143972,128.8072304,482607.367052089,3974471.08180588,0
6707,35.9143946,128.8072339,482607.682270788,3974470.79280827,0
6711,35.9143919,128.8072377,482608.024535143,3974470.49266594,0
6720,35.9143893,128.8072413,482608.348776389,3974470.20365056,0
6726,35.9143864,128.8072454,482608.718064546,3974469.88127219,0
6730,35.9143835,128.8072491,482609.051262691,3974469.55896506,0
6734,35.9143807,128.8072531,482609.411550275,3974469.24769585,0
6738,35.9143782,128.8072564,482609.708745969,3974468.96982525,0
6744,35.9143753,128.8072602,482610.050966693,3974468.64750035,0
6751,35.9143727,128.8072642,482610.41129812,3974468.35841383,0
6757,35.9143701,128.8072677,482610.726517013,3974468.06941634,0
6763,35.9143673,128.8072716,482611.077782207,3974467.758165,0
6768,35.9143647,128.807275,482611.383978632,3974467.46918533,0
6773,35.9143622,128.8072783,482611.681174448,3974467.1913148,0
6778,35.9143595,128.8072817,482611.987349027,3974466.89124383,0
6783,35.9143568,128.8072853,482612.311568655,3974466.59113727,0
6789,35.914354,128.8072891,482612.653811449,3974466.2799038,0
6795,35.9143515,128.8072925,482612.960029858,3974466.00201551,0
6801,35.9143487,128.8072961,482613.28422767,3974465.69081767,0
6806,35.9143457,128.8073001,482613.6444718,3974465.35736599,0
6810,35.914343,128.8073036,482613.959669026,3974465.05727729,0
6815,35.9143402,128.8073074,482614.301911938,3974464.74604388,0
6827,35.9143376,128.8073108,482614.608108573,3974464.45706433,0
6834,35.9143349,128.8073144,482614.932328382,3974464.15695787,0
6838,35.9143324,128.8073177,482615.22952442,3974463.87908746,0
6842,35.9143298,128.807321,482615.526698599,3974463.59012574,0
